year,verbs,,,,,,,,,,,,,,,,,,,,,
1978,[dies],,,,,,,,,,,,,,,,,,,,,
1978,[], rescues, empathizes, mistakes],,,,,,,,,,,,,,,,,,
1978,[kidnaps,,,,,,,,,,,,,,,,,,,,,
1978,[], saves, decides, remains, keeps, disowns],,,,,,,,,,,,,,,,
1978,[lives,,,,,,,,,,,,,,,,,,,,,
1978,[], assists, decides],,,,,,,,,,,,,,,,,,,
1978,[kills,,,,,,,,,,,,,,,,,,,,,
1978,[assists],,,,,,,,,,,,,,,,,,,,,
1978,[enrages],,,,,,,,,,,,,,,,,,,,,
1978,[comes],,,,,,,,,,,,,,,,,,,,,
1978,[],,,,,,,,,,,,,,,,,,,,,
1978,[encourages],,,,,,,,,,,,,,,,,,,,,
1978,[comes],,,,,,,,,,,,,,,,,,,,,
1978,[], chooses],,,,,,,,,,,,,,,,,,,,
1978,[starts,,,,,,,,,,,,,,,,,,,,,
1978,[],,,,,,,,,,,,,,,,,,,,,
1979,[wants],,,,,,,,,,,,,,,,,,,,,
1979,[], refuses],,,,,,,,,,,,,,,,,,,,
1979,[desires,,,,,,,,,,,,,,,,,,,,,
1979,[], asks, loves],,,,,,,,,,,,,,,,,,,
1979,[confesses, starts],,,,,,,,,,,,,,,,,,,,
1979,[feels,,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[saves], receives, takes],,,,,,,,,,,,,,,,,,,
1979,[decides,,,,,,,,,,,,,,,,,,,,,
1979,[], lives, continues],,,,,,,,,,,,,,,,,,,
1979,[meets,,,,,,,,,,,,,,,,,,,,,
1979,[], shows],,,,,,,,,,,,,,,,,,,,
1979,[spends,,,,,,,,,,,,,,,,,,,,,
1979,[], summons, hires, sees, ends],,,,,,,,,,,,,,,,,
1979,[notices,,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[tells],,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[rescues],,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
1979,[],,,,,,,,,,,,,,,,,,,,,
